trial_id,page,term,value
7mKPq8E,__all__,static_design,0.6443285159100409
7mKPq8E,__all__,motion,0.3740631423559085
7mKPq8E,__all__,animation_judge,0.45
7mKPq8E,__all__,reward,0.48946388608864977
7mKPq8E,index,static_design,0.6665168720192688
7mKPq8E,index,motion,0.19934372784469895
7mKPq8E,index,animation_judge,0.45
7mKPq8E,shop-all-tools,static_design,0.6059405416565176
7mKPq8E,shop-all-tools,motion,0.29501005413155224
7mKPq8E,shop-all-tools,animation_judge,0.45
7mKPq8E,product-detail,static_design,0.6251558517601983
7mKPq8E,product-detail,motion,0.6826507093796881
7mKPq8E,product-detail,animation_judge,0.45
7mKPq8E,cart-checkout,static_design,0.6990797143802053
7mKPq8E,cart-checkout,motion,0.4268440479696869
7mKPq8E,cart-checkout,animation_judge,0.55
7mKPq8E,about-devstack,static_design,0.6249495997340149
7mKPq8E,about-devstack,motion,0.2664671724539162
7mKPq8E,about-devstack,animation_judge,0.35
AZKyQK5,__all__,static_design,0.6777769978907274
AZKyQK5,__all__,motion,0.3061699923906035
AZKyQK5,__all__,animation_judge,0.53
AZKyQK5,__all__,reward,0.5046489967604436
AZKyQK5,index,static_design,0.7176258076750142
AZKyQK5,index,motion,0.16610910531004838
AZKyQK5,index,animation_judge,0.55
AZKyQK5,shop-all-tools,static_design,0.6402929024422088
AZKyQK5,shop-all-tools,motion,0.19199757678247015
AZKyQK5,shop-all-tools,animation_judge,0.55
AZKyQK5,product-detail,static_design,0.6548807524127619
AZKyQK5,product-detail,motion,0.42470764491158064
AZKyQK5,product-detail,animation_judge,0.55
AZKyQK5,cart-checkout,static_design,0.7498131665261528
AZKyQK5,cart-checkout,motion,0.49809307829896454
AZKyQK5,cart-checkout,animation_judge,0.55
AZKyQK5,about-devstack,static_design,0.6262723603974995
AZKyQK5,about-devstack,motion,0.2499425566499537
AZKyQK5,about-devstack,animation_judge,0.45
HmzPGrm,__all__,static_design,0.7054280311697141
HmzPGrm,__all__,motion,0.0593390640982416
HmzPGrm,__all__,animation_judge,0.49000000000000005
HmzPGrm,__all__,reward,0.41825569842265187
HmzPGrm,index,static_design,0.7589903371460158
HmzPGrm,index,motion,0.03519923619215067
HmzPGrm,index,animation_judge,0.55
HmzPGrm,shop-all-tools,static_design,0.7262493438571161
HmzPGrm,shop-all-tools,motion,0.059239353531976215
HmzPGrm,shop-all-tools,animation_judge,0.45
HmzPGrm,product-detail,static_design,0.6685302567848387
HmzPGrm,product-detail,motion,0.043752647787284625
HmzPGrm,product-detail,animation_judge,0.45
HmzPGrm,cart-checkout,static_design,0.7515604235458446
HmzPGrm,cart-checkout,motion,0.019631610233279816
HmzPGrm,cart-checkout,animation_judge,0.55
HmzPGrm,about-devstack,static_design,0.6218097945147554
HmzPGrm,about-devstack,motion,0.13887247274651668
HmzPGrm,about-devstack,animation_judge,0.45
RSH4dZ9,__all__,static_design,0.6668643690972391
RSH4dZ9,__all__,motion,0.386412568917273
RSH4dZ9,__all__,animation_judge,0.51
RSH4dZ9,__all__,reward,0.5210923126715041
RSH4dZ9,index,static_design,0.7167007382393826
RSH4dZ9,index,motion,0.20401047668413544
RSH4dZ9,index,animation_judge,0.55
RSH4dZ9,shop-all-tools,static_design,0.6261044894143033
RSH4dZ9,shop-all-tools,motion,0.3388608214433099
RSH4dZ9,shop-all-tools,animation_judge,0.55
RSH4dZ9,product-detail,static_design,0.6476695652381416
RSH4dZ9,product-detail,motion,0.5227325775095708
RSH4dZ9,product-detail,animation_judge,0.45
RSH4dZ9,cart-checkout,static_design,0.7209474949948139
RSH4dZ9,cart-checkout,motion,0.1324681959969191
RSH4dZ9,cart-checkout,animation_judge,0.55
RSH4dZ9,about-devstack,static_design,0.6228995575995542
RSH4dZ9,about-devstack,motion,0.7339907729524299
RSH4dZ9,about-devstack,animation_judge,0.45
impaNpv,__all__,static_design,0.6615815279238373
impaNpv,__all__,motion,0.2952470037588726
impaNpv,__all__,animation_judge,0.47000000000000003
impaNpv,__all__,reward,0.4756095105609033
impaNpv,index,static_design,0.7133751797945251
impaNpv,index,motion,0.13047967052123505
impaNpv,index,animation_judge,0.45
impaNpv,shop-all-tools,static_design,0.612785550330861
impaNpv,shop-all-tools,motion,0.2944621700858353
impaNpv,shop-all-tools,animation_judge,0.45
impaNpv,product-detail,static_design,0.6629412617630395
impaNpv,product-detail,motion,0.5371276163771801
impaNpv,product-detail,animation_judge,0.45
