trial_id,page,term,value
2JsBHaS,__all__,structure,0.735840084658052
2JsBHaS,__all__,color,0.985643422321073
2JsBHaS,__all__,content,0.534294881357073
2JsBHaS,__all__,design_judge,0.75
2JsBHaS,__all__,reward,0.7514445970840494
2JsBHaS,index,structure,0.7536046031771693
2JsBHaS,index,color,0.9869972304520629
2JsBHaS,index,content,0.5814814814814815
2JsBHaS,index,design_judge,0.7
2JsBHaS,work,structure,0.7320970982053548
2JsBHaS,work,color,0.978309386690035
2JsBHaS,work,content,0.6200873362445416
2JsBHaS,work,design_judge,0.75
2JsBHaS,case-studies,structure,0.7277824501209467
2JsBHaS,case-studies,color,0.9811161241011382
2JsBHaS,case-studies,content,0.47696476964769646
2JsBHaS,case-studies,design_judge,0.725
2JsBHaS,services,structure,0.7284032728386324
2JsBHaS,services,color,0.9870311119648776
2JsBHaS,services,content,0.4556752278376139
2JsBHaS,services,design_judge,0.725
2JsBHaS,process,structure,0.7406273734859737
2JsBHaS,process,color,0.9863703753825613
2JsBHaS,process,content,0.5090016366612112
2JsBHaS,process,design_judge,0.725
2JsBHaS,about,structure,0.7093418519761717
2JsBHaS,about,color,0.9880238368173183
2JsBHaS,about,content,0.4850818094321463
2JsBHaS,about,design_judge,0.75
2JsBHaS,team,structure,0.7341159945394885
2JsBHaS,team,color,0.9814172713953168
2JsBHaS,team,content,0.42800944138473646
2JsBHaS,team,design_judge,0.75
2JsBHaS,journal,structure,0.7286228079502366
2JsBHaS,journal,color,0.98517536148715
2JsBHaS,journal,content,0.4865671641791045
2JsBHaS,journal,design_judge,0.8
2JsBHaS,careers,structure,0.7237473788621638
2JsBHaS,careers,color,0.9845465935469057
2JsBHaS,careers,content,0.5379746835443038
2JsBHaS,careers,design_judge,0.725
2JsBHaS,contact,structure,0.7800580154243818
2JsBHaS,contact,color,0.9974469313733634
2JsBHaS,contact,content,0.7621052631578948
2JsBHaS,contact,design_judge,0.8500000000000001
3wH5V5x,__all__,structure,0.7075668964642041
3wH5V5x,__all__,color,0.9728678777461474
3wH5V5x,__all__,content,0.5394971906743715
3wH5V5x,__all__,design_judge,0.7150000000000001
3wH5V5x,__all__,reward,0.7337329912211807
3wH5V5x,index,structure,0.6841826925092145
3wH5V5x,index,color,0.9732437237974664
3wH5V5x,index,content,0.5580589254766032
3wH5V5x,index,design_judge,0.675
3wH5V5x,work,structure,0.6872492706261834
3wH5V5x,work,color,0.9634024944228176
3wH5V5x,work,content,0.5816733067729083
3wH5V5x,work,design_judge,0.75
3wH5V5x,case-studies,structure,0.7111487658120907
3wH5V5x,case-studies,color,0.9725481535481975
3wH5V5x,case-studies,content,0.5058977719528178
3wH5V5x,case-studies,design_judge,0.7
3wH5V5x,services,structure,0.685560029940204
3wH5V5x,services,color,0.9752736310971358
3wH5V5x,services,content,0.48617886178861786
3wH5V5x,services,design_judge,0.75
3wH5V5x,process,structure,0.7361656454167154
3wH5V5x,process,color,0.9725914876489901
3wH5V5x,process,content,0.5094806265457543
3wH5V5x,process,design_judge,0.7
3wH5V5x,about,structure,0.6678206179309882
3wH5V5x,about,color,0.9745160744002199
3wH5V5x,about,content,0.5101663585951941
3wH5V5x,about,design_judge,0.675
3wH5V5x,team,structure,0.7077255011610208
3wH5V5x,team,color,0.9756855133835626
3wH5V5x,team,content,0.3762711864406779
3wH5V5x,team,design_judge,0.725
3wH5V5x,journal,structure,0.725288319920542
3wH5V5x,journal,color,0.9714148984024117
3wH5V5x,journal,content,0.5642857142857143
3wH5V5x,journal,design_judge,0.75
3wH5V5x,careers,structure,0.730735741475453
3wH5V5x,careers,color,0.9762142525456229
3wH5V5x,careers,content,0.5594808940158615
3wH5V5x,careers,design_judge,0.725
3wH5V5x,contact,structure,0.7397923798496295
3wH5V5x,contact,color,0.9737885482150498
3wH5V5x,contact,content,0.7434782608695651
3wH5V5x,contact,design_judge,0.7
9hYxY8a,__all__,structure,0.7204257021153302
9hYxY8a,__all__,color,0.9850049042097474
9hYxY8a,__all__,content,0.559235124310782
9hYxY8a,__all__,design_judge,0.7224999999999999
9hYxY8a,__all__,reward,0.7467914326589649
9hYxY8a,index,structure,0.7017825351404628
9hYxY8a,index,color,0.9817191427201928
9hYxY8a,index,content,0.5477477477477477
9hYxY8a,index,design_judge,0.7
9hYxY8a,work,structure,0.7302100473348736
9hYxY8a,work,color,0.978525972073111
9hYxY8a,work,content,0.7164179104477612
9hYxY8a,work,design_judge,0.775
9hYxY8a,case-studies,structure,0.6980751279151843
9hYxY8a,case-studies,color,0.9871411749286358
9hYxY8a,case-studies,content,0.4686192468619247
9hYxY8a,case-studies,design_judge,0.675
9hYxY8a,services,structure,0.7325807616595423
9hYxY8a,services,color,0.9873228111858222
9hYxY8a,services,content,0.505804311774461
9hYxY8a,services,design_judge,0.7
9hYxY8a,process,structure,0.7524635674847568
9hYxY8a,process,color,0.9833870206055415
9hYxY8a,process,content,0.5057675244010648
9hYxY8a,process,design_judge,0.7
9hYxY8a,about,structure,0.6742171409981874
9hYxY8a,about,color,0.9851959611218833
9hYxY8a,about,content,0.537878787878788
9hYxY8a,about,design_judge,0.7
9hYxY8a,team,structure,0.7145007337353758
9hYxY8a,team,color,0.9848986699899049
9hYxY8a,team,content,0.3604757548032937
9hYxY8a,team,design_judge,0.675
9hYxY8a,journal,structure,0.7120861101914747
9hYxY8a,journal,color,0.9811943135469697
9hYxY8a,journal,content,0.5871794871794872
9hYxY8a,journal,design_judge,0.8
9hYxY8a,careers,structure,0.7134701286170251
9hYxY8a,careers,color,0.9860435732774462
9hYxY8a,careers,content,0.5418326693227091
9hYxY8a,careers,design_judge,0.725
9hYxY8a,contact,structure,0.7748708680764196
9hYxY8a,contact,color,0.9946204026479658
9hYxY8a,contact,content,0.8206278026905829
9hYxY8a,contact,design_judge,0.775
D3R9oFB,__all__,structure,0.6994832720444204
D3R9oFB,__all__,color,0.9826059826533641
D3R9oFB,__all__,content,0.5370295713896545
D3R9oFB,__all__,design_judge,0.75
D3R9oFB,__all__,reward,0.7422797065218598
D3R9oFB,index,structure,0.6935836134650104
D3R9oFB,index,color,0.9799954447562628
D3R9oFB,index,content,0.5306122448979592
D3R9oFB,index,design_judge,0.725
D3R9oFB,work,structure,0.7341047513680639
D3R9oFB,work,color,0.9791370148257463
D3R9oFB,work,content,0.6846846846846847
D3R9oFB,work,design_judge,0.8500000000000001
D3R9oFB,case-studies,structure,0.676009434027189
D3R9oFB,case-studies,color,0.9729313150919474
D3R9oFB,case-studies,content,0.436046511627907
D3R9oFB,case-studies,design_judge,0.7
D3R9oFB,services,structure,0.7121648740338108
D3R9oFB,services,color,0.9862256813129364
D3R9oFB,services,content,0.48512173128945
D3R9oFB,services,design_judge,0.75
D3R9oFB,process,structure,0.6678632821339375
D3R9oFB,process,color,0.9891655818380474
D3R9oFB,process,content,0.49310344827586206
D3R9oFB,process,design_judge,0.775
D3R9oFB,about,structure,0.657602208068378
D3R9oFB,about,color,0.9841607029744329
D3R9oFB,about,content,0.4661190965092402
D3R9oFB,about,design_judge,0.775
D3R9oFB,team,structure,0.6760499093182136
D3R9oFB,team,color,0.9814424775833259
D3R9oFB,team,content,0.38235294117647056
D3R9oFB,team,design_judge,0.725
D3R9oFB,journal,structure,0.7100279170410155
D3R9oFB,journal,color,0.9747758857919607
D3R9oFB,journal,content,0.5817245817245816
D3R9oFB,journal,design_judge,0.6499999999999999
D3R9oFB,careers,structure,0.6938416513356895
D3R9oFB,careers,color,0.9840128767859335
D3R9oFB,careers,content,0.48535564853556484
D3R9oFB,careers,design_judge,0.725
D3R9oFB,contact,structure,0.7735850796528956
D3R9oFB,contact,color,0.9942128455730477
D3R9oFB,contact,content,0.8251748251748252
D3R9oFB,contact,design_judge,0.825
HufxrKX,__all__,structure,0.7144323980892636
HufxrKX,__all__,color,0.9795938299005824
HufxrKX,__all__,content,0.5289388142245813
HufxrKX,__all__,design_judge,0.7375
HufxrKX,__all__,reward,0.7401162605536069
HufxrKX,index,structure,0.7012784044930842
HufxrKX,index,color,0.9806015918237438
HufxrKX,index,content,0.5325443786982249
HufxrKX,index,design_judge,0.775
HufxrKX,work,structure,0.7211662581493812
HufxrKX,work,color,0.9681555546144327
HufxrKX,work,content,0.7461139896373057
HufxrKX,work,design_judge,0.75
HufxrKX,case-studies,structure,0.7107593909582299
HufxrKX,case-studies,color,0.9798895883334436
HufxrKX,case-studies,content,0.4848484848484848
HufxrKX,case-studies,design_judge,0.725
HufxrKX,services,structure,0.7213257489841924
HufxrKX,services,color,0.982134742124264
HufxrKX,services,content,0.47224669603524233
HufxrKX,services,design_judge,0.775
HufxrKX,process,structure,0.6966796900475022
HufxrKX,process,color,0.9761332214392916
HufxrKX,process,content,0.49702127659574463
HufxrKX,process,design_judge,0.7
HufxrKX,about,structure,0.6672601864142037
HufxrKX,about,color,0.9798215791357743
HufxrKX,about,content,0.4422110552763819
HufxrKX,about,design_judge,0.7
HufxrKX,team,structure,0.7331294509724947
HufxrKX,team,color,0.9800582507211648
HufxrKX,team,content,0.3330249768732655
HufxrKX,team,design_judge,0.7
HufxrKX,journal,structure,0.7272895061708311
HufxrKX,journal,color,0.9757893857077997
HufxrKX,journal,content,0.4610169491525423
HufxrKX,journal,design_judge,0.75
HufxrKX,careers,structure,0.7007686996262388
HufxrKX,careers,color,0.9827037995073382
HufxrKX,careers,content,0.5381589299763965
HufxrKX,careers,design_judge,0.75
HufxrKX,contact,structure,0.7646666450764782
HufxrKX,contact,color,0.9906505855985721
HufxrKX,contact,content,0.7822014051522248
HufxrKX,contact,design_judge,0.75
KACxe2y,__all__,structure,0.7318196436110188
KACxe2y,__all__,color,0.9827063333134907
KACxe2y,__all__,content,0.5374228240744756
KACxe2y,__all__,design_judge,0.725
KACxe2y,__all__,reward,0.7442372002497463
KACxe2y,index,structure,0.7344687052316069
KACxe2y,index,color,0.9806883210291722
KACxe2y,index,content,0.5704697986577181
KACxe2y,index,design_judge,0.725
KACxe2y,work,structure,0.7363397370935164
KACxe2y,work,color,0.975399580255785
KACxe2y,work,content,0.5737051792828686
KACxe2y,work,design_judge,0.775
KACxe2y,case-studies,structure,0.7325548902470072
KACxe2y,case-studies,color,0.9829596546013653
KACxe2y,case-studies,content,0.4617380025940337
KACxe2y,case-studies,design_judge,0.675
KACxe2y,services,structure,0.7290540498384644
KACxe2y,services,color,0.9851178141915958
KACxe2y,services,content,0.500805152979066
KACxe2y,services,design_judge,0.7
KACxe2y,process,structure,0.7533426669100036
KACxe2y,process,color,0.9834231902181519
KACxe2y,process,content,0.47297297297297297
KACxe2y,process,design_judge,0.75
KACxe2y,about,structure,0.6841935962812772
KACxe2y,about,color,0.9790988819053571
KACxe2y,about,content,0.5118483412322274
KACxe2y,about,design_judge,0.7
KACxe2y,team,structure,0.7309570696047868
KACxe2y,team,color,0.9855977663413841
KACxe2y,team,content,0.4044409199048374
KACxe2y,team,design_judge,0.725
KACxe2y,journal,structure,0.704655903542019
KACxe2y,journal,color,0.9752160723965607
KACxe2y,journal,content,0.6029776674937966
KACxe2y,journal,design_judge,0.7
KACxe2y,careers,structure,0.7163742129674744
KACxe2y,careers,color,0.9846530948461935
KACxe2y,careers,content,0.49415432579890883
KACxe2y,careers,design_judge,0.75
KACxe2y,contact,structure,0.7962556043940325
KACxe2y,contact,color,0.9949089573493415
KACxe2y,contact,content,0.7811158798283262
KACxe2y,contact,design_judge,0.75
NDo6buR,__all__,structure,0.714174581136123
NDo6buR,__all__,color,0.9824333557347307
NDo6buR,__all__,content,0.5570690835050984
NDo6buR,__all__,design_judge,0.7424999999999999
NDo6buR,__all__,reward,0.749044255093988
NDo6buR,index,structure,0.6880049317915143
NDo6buR,index,color,0.9791774978978003
NDo6buR,index,content,0.6000000000000001
NDo6buR,index,design_judge,0.75
NDo6buR,work,structure,0.6782416356828435
NDo6buR,work,color,0.9743877349159991
NDo6buR,work,content,0.704225352112676
NDo6buR,work,design_judge,0.75
NDo6buR,case-studies,structure,0.6847293100466068
NDo6buR,case-studies,color,0.9828410346618914
NDo6buR,case-studies,content,0.4385692068429237
NDo6buR,case-studies,design_judge,0.725
NDo6buR,services,structure,0.7216512306963614
NDo6buR,services,color,0.9876311069222551
NDo6buR,services,content,0.4929225645295587
NDo6buR,services,design_judge,0.725
NDo6buR,process,structure,0.757149842012362
NDo6buR,process,color,0.9793042475425123
NDo6buR,process,content,0.46273830155979206
NDo6buR,process,design_judge,0.775
NDo6buR,about,structure,0.6821954201717031
NDo6buR,about,color,0.9839224803415697
NDo6buR,about,content,0.5077220077220077
NDo6buR,about,design_judge,0.75
NDo6buR,team,structure,0.7433445784230371
NDo6buR,team,color,0.9829154322268404
NDo6buR,team,content,0.4407039020657995
NDo6buR,team,design_judge,0.7
NDo6buR,journal,structure,0.6843715092065145
NDo6buR,journal,color,0.9727338044774098
NDo6buR,journal,content,0.5883777239709443
NDo6buR,journal,design_judge,0.7
NDo6buR,careers,structure,0.7076994164340202
NDo6buR,careers,color,0.9864609420429519
NDo6buR,careers,content,0.5121759622937941
NDo6buR,careers,design_judge,0.75
NDo6buR,contact,structure,0.7943579368962669
NDo6buR,contact,color,0.9949592763180778
NDo6buR,contact,content,0.8232558139534883
NDo6buR,contact,design_judge,0.8
QLcPvzE,__all__,structure,0.7262547319123311
QLcPvzE,__all__,color,0.9824748491889022
QLcPvzE,__all__,content,0.5421515110661016
QLcPvzE,__all__,design_judge,0.725
QLcPvzE,__all__,reward,0.7439702730418337
QLcPvzE,index,structure,0.7528597690315525
QLcPvzE,index,color,0.9843072830459373
QLcPvzE,index,content,0.5445205479452055
QLcPvzE,index,design_judge,0.725
QLcPvzE,work,structure,0.7501801950769386
QLcPvzE,work,color,0.9717009233299072
QLcPvzE,work,content,0.7717391304347826
QLcPvzE,work,design_judge,0.75
QLcPvzE,case-studies,structure,0.6938487434623555
QLcPvzE,case-studies,color,0.9810420137011568
QLcPvzE,case-studies,content,0.45429362880886426
QLcPvzE,case-studies,design_judge,0.7
QLcPvzE,services,structure,0.7220757302700594
QLcPvzE,services,color,0.985235904634209
QLcPvzE,services,content,0.4533333333333333
QLcPvzE,services,design_judge,0.775
QLcPvzE,process,structure,0.7417440251413139
QLcPvzE,process,color,0.9839249720644717
QLcPvzE,process,content,0.5161290322580645
QLcPvzE,process,design_judge,0.675
QLcPvzE,about,structure,0.6766686297954263
QLcPvzE,about,color,0.9847417701547655
QLcPvzE,about,content,0.5013979496738118
QLcPvzE,about,design_judge,0.75
QLcPvzE,team,structure,0.740368159982657
QLcPvzE,team,color,0.9882174164195063
QLcPvzE,team,content,0.4160866202629544
QLcPvzE,team,design_judge,0.725
QLcPvzE,journal,structure,0.7344704045284466
QLcPvzE,journal,color,0.9776611542085254
QLcPvzE,journal,content,0.507269789983845
QLcPvzE,journal,design_judge,0.8
QLcPvzE,careers,structure,0.7145709497594729
QLcPvzE,careers,color,0.9844057217392845
QLcPvzE,careers,content,0.5362210604929052
QLcPvzE,careers,design_judge,0.725
QLcPvzE,contact,structure,0.7357607120750888
QLcPvzE,contact,color,0.983511332591258
QLcPvzE,contact,content,0.7205240174672489
QLcPvzE,contact,design_judge,0.625
cwRa77U,__all__,structure,0.7066187778589412
cwRa77U,__all__,color,0.976074469314485
cwRa77U,__all__,content,0.5171652683140688
cwRa77U,__all__,design_judge,0.7474999999999999
cwRa77U,__all__,reward,0.7368396288718738
cwRa77U,index,structure,0.7087480277953035
cwRa77U,index,color,0.9762458774499725
cwRa77U,index,content,0.5598526703499079
cwRa77U,index,design_judge,0.725
cwRa77U,work,structure,0.7342959123211785
cwRa77U,work,color,0.9715738372572268
cwRa77U,work,content,0.6026200873362445
cwRa77U,work,design_judge,0.775
cwRa77U,case-studies,structure,0.6832958444376569
cwRa77U,case-studies,color,0.9745200684141699
cwRa77U,case-studies,content,0.4806629834254143
cwRa77U,case-studies,design_judge,0.725
cwRa77U,services,structure,0.7204487234780953
cwRa77U,services,color,0.9784253431191373
cwRa77U,services,content,0.4529558701082431
cwRa77U,services,design_judge,0.75
cwRa77U,process,structure,0.6997635921198397
cwRa77U,process,color,0.9783925728298885
cwRa77U,process,content,0.4716666666666667
cwRa77U,process,design_judge,0.8
cwRa77U,about,structure,0.6767886676249991
cwRa77U,about,color,0.9762423757081802
cwRa77U,about,content,0.5168949771689497
cwRa77U,about,design_judge,0.7
cwRa77U,team,structure,0.6749494750710461
cwRa77U,team,color,0.9761087303253968
cwRa77U,team,content,0.37249782419495214
cwRa77U,team,design_judge,0.725
cwRa77U,journal,structure,0.7258768222241898
cwRa77U,journal,color,0.9764218078660349
cwRa77U,journal,content,0.46533127889060094
cwRa77U,journal,design_judge,0.8
cwRa77U,careers,structure,0.709075275805307
cwRa77U,careers,color,0.9777704106688544
cwRa77U,careers,content,0.47665847665847666
cwRa77U,careers,design_judge,0.75
cwRa77U,contact,structure,0.7329454377117969
cwRa77U,contact,color,0.9750436695059899
cwRa77U,contact,content,0.7725118483412322
cwRa77U,contact,design_judge,0.725
gGvA7Tt,__all__,structure,0.6896843172561044
gGvA7Tt,__all__,color,0.9815013072519541
gGvA7Tt,__all__,content,0.5182412607526656
gGvA7Tt,__all__,design_judge,0.7125
gGvA7Tt,__all__,reward,0.725481721315181
gGvA7Tt,index,structure,0.739138643621909
gGvA7Tt,index,color,0.9820412290274558
gGvA7Tt,index,content,0.5346869712351946
gGvA7Tt,index,design_judge,0.7
gGvA7Tt,work,structure,0.6463430300521813
gGvA7Tt,work,color,0.9603331859717413
gGvA7Tt,work,content,0.5328185328185329
gGvA7Tt,work,design_judge,0.75
gGvA7Tt,case-studies,structure,0.6946411349196342
gGvA7Tt,case-studies,color,0.9751576740781853
gGvA7Tt,case-studies,content,0.45521292217327464
gGvA7Tt,case-studies,design_judge,0.7
gGvA7Tt,services,structure,0.6487205578673009
gGvA7Tt,services,color,0.9884766362297285
gGvA7Tt,services,content,0.44041450777202074
gGvA7Tt,services,design_judge,0.725
gGvA7Tt,process,structure,0.6502557577532776
gGvA7Tt,process,color,0.9810376709220281
gGvA7Tt,process,content,0.47168216398985624
gGvA7Tt,process,design_judge,0.7
gGvA7Tt,about,structure,0.6488554595631144
gGvA7Tt,about,color,0.9847338147695368
gGvA7Tt,about,content,0.4960629921259842
gGvA7Tt,about,design_judge,0.675
gGvA7Tt,team,structure,0.7018735521356018
gGvA7Tt,team,color,0.9847152412428719
gGvA7Tt,team,content,0.3890784982935154
gGvA7Tt,team,design_judge,0.6499999999999999
gGvA7Tt,journal,structure,0.6812371492727101
gGvA7Tt,journal,color,0.9768391502371863
gGvA7Tt,journal,content,0.5491606714628297
gGvA7Tt,journal,design_judge,0.7
gGvA7Tt,careers,structure,0.7255700296410063
gGvA7Tt,careers,color,0.9876193116412598
gGvA7Tt,careers,content,0.5461720599842147
gGvA7Tt,careers,design_judge,0.775
gGvA7Tt,contact,structure,0.7602078577343077
gGvA7Tt,contact,color,0.9940591583995476
gGvA7Tt,contact,content,0.7671232876712328
gGvA7Tt,contact,design_judge,0.75
